,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,46,47,48,49,50,58
633,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
636,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
637,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
639,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
641,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
643,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
645,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
646,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
648,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
649,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
650,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
652,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
654,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
655,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
656,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
658,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
663,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
664,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
665,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
669,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
670,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
671,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
673,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
674,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
675,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
676,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
677,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
679,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
680,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
681,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
683,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
687,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
689,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
690,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
691,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
692,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
693,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
694,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
695,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
696,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
699,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
