,Unnamed: 0,Reason for Absence,Date,Transportation Expense,Distance to Work,Daily Work Load Average,Body Mass Index,Education,Children,Pets,Absenteeism Time in Hours,Unnamed: 0,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,46,47,48,49,50,58
367,367,28,25/01/2017,179,51,330.061,31,1,0,0,1,367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
368,368,28,27/01/2017,179,51,330.061,31,1,0,0,1,368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
369,369,28,07/02/2017,118,10,251.818,28,1,0,0,2,369,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
370,370,27,01/02/2017,179,51,251.818,31,1,0,0,3,370,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
371,371,7,01/02/2017,225,26,251.818,24,1,1,2,1,371,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,372,22,03/02/2017,289,36,251.818,30,1,2,1,3,372,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,373,28,10/02/2017,260,50,251.818,23,1,4,0,3,373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
374,374,23,17/02/2017,179,51,251.818,31,1,0,0,3,374,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
375,375,27,13/02/2017,179,51,251.818,31,1,0,0,2,375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
376,376,27,15/02/2017,179,51,251.818,31,1,0,0,3,376,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
377,377,10,16/02/2017,179,51,251.818,31,1,0,0,8,377,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
378,378,26,16/02/2017,246,25,251.818,23,1,0,0,8,378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
379,379,27,17/02/2017,179,51,251.818,31,1,0,0,3,379,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
380,380,22,13/02/2017,189,29,251.818,25,1,2,2,8,380,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,381,27,13/02/2017,179,51,251.818,31,1,0,0,3,381,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
382,382,23,21/02/2017,246,25,251.818,23,1,0,0,2,382,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
383,383,23,21/02/2017,291,31,251.818,25,1,1,1,2,383,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
384,384,11,22/02/2017,157,27,251.818,22,1,0,0,16,384,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,385,27,22/02/2017,179,51,251.818,31,1,0,0,3,385,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
386,386,27,24/02/2017,179,51,251.818,31,1,0,0,3,386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
387,387,10,24/02/2017,246,25,251.818,23,1,0,0,24,387,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
388,388,27,22/02/2017,179,51,251.818,31,1,0,0,3,388,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
389,389,27,24/02/2017,179,51,251.818,31,1,0,0,3,389,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
390,390,18,07/03/2017,118,10,244.387,28,1,0,0,8,390,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
391,391,19,08/03/2017,246,25,244.387,23,1,0,0,16,391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
392,392,28,10/03/2017,246,25,244.387,23,1,0,0,2,392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
393,393,28,10/03/2017,260,50,244.387,23,1,4,0,4,393,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
394,394,28,13/03/2017,179,51,244.387,31,1,0,0,2,394,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
395,395,22,13/03/2017,235,11,244.387,29,3,1,1,8,395,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
396,396,22,14/03/2017,179,22,244.387,22,2,2,0,8,396,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
397,397,22,14/03/2017,378,49,244.387,21,1,2,4,8,397,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
398,398,28,20/03/2017,179,51,244.387,31,1,0,0,16,398,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
399,399,22,22/03/2017,361,52,244.387,27,1,1,4,8,399,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,400,0,22/03/2017,369,17,244.387,25,1,3,0,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,401,21,23/03/2017,235,11,244.387,29,3,1,1,8,401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
402,402,23,24/03/2017,118,13,244.387,31,1,1,0,2,402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
403,403,14,28/03/2017,118,13,244.387,31,1,1,0,3,403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
404,404,13,29/03/2017,118,13,244.387,31,1,1,0,8,404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
405,405,0,30/03/2017,235,11,244.387,29,3,1,1,0,405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
406,406,0,30/03/2017,246,25,244.387,23,1,0,0,0,406,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
407,407,0,30/03/2017,118,13,244.387,31,1,1,0,0,407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
408,408,28,31/03/2017,179,51,244.387,31,1,0,0,8,408,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
409,409,22,31/03/2017,289,36,244.387,30,1,2,1,8,409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,410,19,27/03/2017,260,50,244.387,23,1,4,0,8,410,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
411,411,28,28/03/2017,246,25,244.387,23,1,0,0,2,411,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
412,412,28,05/04/2017,179,51,239.409,31,1,0,0,4,412,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
413,413,28,07/04/2017,260,50,239.409,23,1,4,0,3,413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
414,414,26,07/04/2017,330,16,239.409,25,2,0,0,4,414,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,415,22,10/04/2017,369,17,239.409,25,1,3,0,4,415,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,416,26,10/04/2017,248,25,239.409,32,1,2,1,4,416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
417,417,23,12/04/2017,330,16,239.409,25,2,0,0,8,417,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,418,28,12/04/2017,179,51,239.409,31,1,0,0,8,418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
419,419,23,17/04/2017,118,13,239.409,31,1,1,0,1,419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
420,420,13,19/04/2017,118,13,239.409,31,1,1,0,120,420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
421,421,28,28/04/2017,300,26,239.409,25,1,2,1,8,421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
422,422,28,28/04/2017,260,50,239.409,23,1,4,0,4,422,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
423,423,28,24/04/2017,179,51,239.409,31,1,0,0,4,423,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
424,424,11,26/04/2017,118,10,239.409,28,1,0,0,2,424,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
425,425,13,01/05/2017,235,20,246.074,38,1,1,0,16,425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
426,426,23,03/05/2017,248,25,246.074,32,1,2,1,2,426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
427,427,10,08/05/2017,369,17,246.074,25,1,3,0,8,427,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,428,23,10/05/2017,179,26,246.074,19,3,0,0,3,428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,429,28,10/05/2017,179,51,246.074,31,1,0,0,4,429,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
430,430,23,11/05/2017,361,52,246.074,27,1,1,4,1,430,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,431,28,12/05/2017,260,50,246.074,23,1,4,0,3,431,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
432,432,11,15/05/2017,179,22,246.074,22,2,2,0,2,432,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
433,433,8,15/05/2017,179,22,246.074,22,2,2,0,3,433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
434,434,18,17/05/2017,228,14,246.074,22,1,2,1,8,434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,435,25,17/05/2017,225,26,246.074,24,1,1,2,3,435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,436,13,19/05/2017,330,16,246.074,25,2,0,0,8,436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,437,25,22/05/2017,179,26,246.074,19,3,0,0,2,437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,438,28,22/05/2017,118,10,246.074,28,1,0,0,1,438,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
439,439,1,29/05/2017,235,11,246.074,29,3,1,1,8,439,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
440,440,23,31/05/2017,179,26,246.074,19,3,0,0,3,440,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,441,23,05/06/2017,118,10,253.957,28,1,0,0,3,441,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
442,442,28,05/06/2017,179,51,253.957,31,1,0,0,3,442,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
443,443,28,06/06/2017,118,10,253.957,28,1,0,0,2,443,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
444,444,23,08/06/2017,225,26,253.957,24,1,1,2,4,444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,445,28,09/06/2017,260,50,253.957,23,1,4,0,4,445,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
446,446,0,09/06/2017,179,51,253.957,31,1,0,0,0,446,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
447,447,13,12/06/2017,291,31,253.957,25,1,1,1,40,447,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,448,28,12/06/2017,179,51,253.957,31,1,0,0,24,448,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
449,449,28,13/06/2017,246,25,253.957,23,1,0,0,3,449,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
450,450,28,19/06/2017,179,51,253.957,31,1,0,0,4,450,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
451,451,26,20/06/2017,235,20,253.957,38,1,1,0,8,451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
452,452,28,26/06/2017,179,51,253.957,31,1,0,0,2,452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
453,453,23,28/06/2017,225,26,253.957,24,1,1,2,2,453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,454,23,28/06/2017,118,13,253.957,31,1,1,0,2,454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
455,455,5,28/06/2017,179,51,253.957,31,1,0,0,8,455,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
456,456,21,28/06/2017,179,26,253.957,19,3,0,0,2,456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,457,28,30/06/2017,246,25,253.957,23,1,0,0,2,457,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
458,458,11,27/06/2017,330,16,253.957,25,2,0,0,1,458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,459,13,27/06/2017,235,11,253.957,29,3,1,1,8,459,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
460,460,23,06/07/2017,179,26,230.29,19,3,0,0,2,460,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,461,25,06/07/2017,225,26,230.29,24,1,1,2,4,461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,462,13,07/07/2017,260,50,230.29,23,1,4,0,8,462,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
463,463,7,10/07/2017,268,11,230.29,25,2,0,0,8,463,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,464,25,14/07/2017,330,16,230.29,25,2,0,0,8,464,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,465,26,14/07/2017,118,10,230.29,28,1,0,0,8,465,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
466,466,26,17/07/2017,260,50,230.29,23,1,4,0,4,466,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
467,467,28,18/07/2017,118,10,230.29,28,1,0,0,8,467,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
468,468,15,24/07/2017,300,26,230.29,25,1,2,1,8,468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
469,469,23,24/07/2017,235,29,230.29,33,1,1,5,1,469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
470,470,28,25/07/2017,246,25,230.29,23,1,0,0,2,470,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
471,471,9,25/07/2017,225,26,230.29,24,1,1,2,112,471,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,472,28,25/07/2017,179,51,230.29,31,1,0,0,1,472,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
473,473,23,28/07/2017,118,13,230.29,31,1,1,0,1,473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
474,474,22,28/07/2017,361,52,230.29,27,1,1,4,8,474,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,475,22,24/07/2017,289,36,230.29,30,1,2,1,8,475,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,476,26,24/07/2017,235,20,230.29,38,1,1,0,8,476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
477,477,28,25/07/2017,246,25,230.29,23,1,0,0,2,477,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
478,478,28,27/07/2017,291,31,230.29,25,1,1,1,1,478,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
479,479,23,27/07/2017,279,5,230.29,24,1,2,0,2,479,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
480,480,25,03/08/2017,179,51,249.797,31,1,0,0,4,480,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
481,481,25,07/08/2017,179,22,249.797,22,2,2,0,1,481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
482,482,28,08/08/2017,246,25,249.797,23,1,0,0,4,482,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
483,483,28,08/08/2017,118,10,249.797,28,1,0,0,4,483,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
484,484,26,08/08/2017,289,36,249.797,30,1,2,1,8,484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,485,26,08/08/2017,235,20,249.797,38,1,1,0,8,485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,486,28,10/08/2017,291,31,249.797,25,1,1,1,4,486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
487,487,25,14/08/2017,179,51,249.797,31,1,0,0,4,487,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
488,488,25,15/08/2017,179,22,249.797,22,2,2,0,8,488,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
489,489,23,17/08/2017,330,16,249.797,25,2,0,0,16,489,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,490,23,22/08/2017,235,11,249.797,29,3,1,1,4,490,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
491,491,28,22/08/2017,246,25,249.797,23,1,0,0,1,491,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
492,492,28,22/08/2017,118,10,249.797,28,1,0,0,5,492,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
493,493,28,24/08/2017,291,31,249.797,25,1,1,1,2,493,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
494,494,28,28/08/2017,260,50,249.797,23,1,4,0,3,494,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
495,495,28,05/09/2017,246,25,261.756,23,1,0,0,1,495,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
496,496,28,05/09/2017,246,25,261.756,23,1,0,0,1,496,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
497,497,28,05/09/2017,118,10,261.756,28,1,0,0,3,497,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
498,498,23,05/09/2017,155,12,261.756,25,1,2,0,2,498,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
499,499,28,07/09/2017,291,31,261.756,25,1,1,1,2,499,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
500,500,23,08/09/2017,179,26,261.756,19,3,0,0,8,500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
501,501,23,08/09/2017,248,25,261.756,32,1,2,1,1,501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
502,502,23,11/09/2017,179,51,261.756,31,1,0,0,4,502,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
503,503,23,13/09/2017,225,26,261.756,24,1,1,2,1,503,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,504,23,18/09/2017,179,26,261.756,19,3,0,0,2,504,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,505,23,19/09/2017,369,17,261.756,25,1,3,0,8,505,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,506,22,26/09/2017,361,52,261.756,27,1,1,4,8,506,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
507,507,4,05/10/2017,289,48,284.853,36,1,0,2,1,507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
508,508,11,05/10/2017,235,16,284.853,25,3,0,0,3,508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,509,26,06/10/2017,246,25,284.853,23,1,0,0,8,509,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
510,510,14,11/10/2017,289,48,284.853,36,1,0,2,3,510,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
511,511,28,11/10/2017,291,31,284.853,25,1,1,1,2,511,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
512,512,23,17/10/2017,118,10,284.853,28,1,0,0,2,512,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
513,513,23,19/10/2017,289,48,284.853,36,1,0,2,2,513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
514,514,23,20/10/2017,291,31,284.853,25,1,1,1,1,514,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515,515,23,24/10/2017,225,26,284.853,24,1,1,2,2,515,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516,516,23,24/10/2017,369,17,284.853,25,1,3,0,8,516,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
517,517,23,24/10/2017,369,17,284.853,25,1,3,0,3,517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518,518,23,24/10/2017,225,26,284.853,24,1,1,2,4,518,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,519,26,24/10/2017,369,17,284.853,25,1,3,0,8,519,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520,520,28,25/10/2017,179,51,284.853,31,1,0,0,3,520,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
521,521,1,25/10/2017,228,14,284.853,22,1,2,1,1,521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
522,522,23,25/10/2017,291,31,284.853,25,1,1,1,1,522,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
523,523,10,26/10/2017,369,17,284.853,25,1,3,0,8,523,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524,524,13,26/10/2017,225,26,284.853,24,1,1,2,1,524,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
525,525,10,27/10/2017,369,17,284.853,25,1,3,0,8,525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526,526,10,27/10/2017,225,26,284.853,24,1,1,2,3,526,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,527,23,29/10/2017,189,29,284.853,25,1,2,2,8,527,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,528,6,29/10/2017,235,16,284.853,25,3,0,0,8,528,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,529,10,29/10/2017,248,25,284.853,32,1,2,1,8,529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
530,530,0,29/10/2017,225,26,284.853,24,1,1,2,0,530,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
531,531,13,31/10/2017,225,26,284.853,24,1,1,2,3,531,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,532,21,07/11/2017,179,51,268.519,31,1,0,0,1,532,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
533,533,28,08/11/2017,118,10,268.519,28,1,0,0,3,533,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
534,534,2,08/11/2017,330,16,268.519,25,2,0,0,24,534,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,535,28,10/11/2017,179,51,268.519,31,1,0,0,1,535,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
536,536,9,14/11/2017,118,10,268.519,28,1,0,0,8,536,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
537,537,24,15/11/2017,289,36,268.519,30,1,2,1,8,537,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538,538,1,17/11/2017,235,16,268.519,25,3,0,0,8,538,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,539,23,17/11/2017,225,26,268.519,24,1,1,2,4,539,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,540,22,21/11/2017,361,52,268.519,27,1,1,4,8,540,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,541,28,22/11/2017,291,31,268.519,25,1,1,1,2,541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
542,542,13,23/11/2017,118,10,268.519,28,1,0,0,2,542,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
543,543,14,23/11/2017,225,26,268.519,24,1,1,2,3,543,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,544,28,27/11/2017,179,51,268.519,31,1,0,0,1,544,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
545,545,23,27/11/2017,118,10,268.519,28,1,0,0,8,545,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
546,546,8,28/11/2017,118,10,268.519,28,1,0,0,8,546,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
547,547,23,28/11/2017,225,26,268.519,24,1,1,2,2,547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,548,0,28/11/2017,291,31,268.519,25,1,1,1,0,548,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
549,549,0,29/11/2017,289,36,268.519,30,1,2,1,0,549,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,550,14,30/11/2017,248,25,268.519,32,1,2,1,4,550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
